Altersgruppe, Meldedatum, value
15-34, 2022-06-04, 424.9
15-34, 2022-06-05, 429.1
15-34, 2022-06-06, 430.1
15-34, 2022-06-07, 367.7
15-34, 2022-06-08, 396.3
15-34, 2022-06-09, 455.3
15-34, 2022-06-10, 508.3
15-34, 2022-06-11, 564.6
15-34, 2022-06-12, 579.8
15-34, 2022-06-13, 589.8
15-34, 2022-06-14, 731.3
15-34, 2022-06-15, 773.8
15-34, 2022-06-16, 778.8
15-34, 2022-06-17, 711.9
15-34, 2022-06-18, 720.4
15-34, 2022-06-19, 720.5
15-34, 2022-06-20, 720.1
15-34, 2022-06-21, 732.4
15-34, 2022-06-22, 770.8
15-34, 2022-06-23, 820.5
15-34, 2022-06-24, 933.2
15-34, 2022-06-25, 946.7
15-34, 2022-06-26, 953.6
15-34, 2022-06-27, 956
15-34, 2022-06-28, 971.7
15-34, 2022-06-29, 985.1
15-34, 2022-06-30, 990.9
15-34, 2022-07-01, 994
15-34, 2022-07-02, 997.3
15-34, 2022-07-03, 990.2
15-34, 2022-07-04, 987.6
15-34, 2022-07-05, 983.7
15-34, 2022-07-06, 973
15-34, 2022-07-07, 966.8
15-34, 2022-07-08, 964.1
15-34, 2022-07-09, 962.4
15-34, 2022-07-10, 960.6
15-34, 2022-07-11, 961.3
15-34, 2022-07-12, 976.6
15-34, 2022-07-13, 986.8
15-34, 2022-07-14, 999.7
15-34, 2022-07-15, 1002.7
15-34, 2022-07-16, 1017
15-34, 2022-07-17, 1018.9
15-34, 2022-07-18, 1016.8
15-34, 2022-07-19, 1016.6
15-34, 2022-07-20, 1007.4
15-34, 2022-07-21, 981.8
15-34, 2022-07-22, 957.4
15-34, 2022-07-23, 925
15-34, 2022-07-24, 920.1
15-34, 2022-07-25, 918.1
15-34, 2022-07-26, 893.1
15-34, 2022-07-27, 857.6
15-34, 2022-07-28, 820.5
15-34, 2022-07-29, 781.4
15-34, 2022-07-30, 743.1
15-34, 2022-07-31, 734.8
15-34, 2022-08-01, 729.7
15-34, 2022-08-02, 681.8
15-34, 2022-08-03, 636.3
15-34, 2022-08-04, 594.7
15-34, 2022-08-05, 561.8
15-34, 2022-08-06, 539.6
15-34, 2022-08-07, 535.5
15-34, 2022-08-08, 533.6
15-34, 2022-08-09, 503.9
15-34, 2022-08-10, 479.1
15-34, 2022-08-11, 460.2
15-34, 2022-08-12, 446.7
15-34, 2022-08-13, 440.4
15-34, 2022-08-14, 436.9
15-34, 2022-08-15, 435.5
15-34, 2022-08-16, 419.4
15-34, 2022-08-17, 411.3
15-34, 2022-08-18, 402.7
15-34, 2022-08-19, 394.1
15-34, 2022-08-20, 379
15-34, 2022-08-21, 376
15-34, 2022-08-22, 374.1
15-34, 2022-08-23, 368.2
15-34, 2022-08-24, 353
15-34, 2022-08-25, 343
15-34, 2022-08-26, 332.8
15-34, 2022-08-27, 328.7
15-34, 2022-08-28, 326.8
15-34, 2022-08-29, 326.5
15-34, 2022-08-30, 320.2
15-34, 2022-08-31, 314.7
15-34, 2022-09-01, 301.9
15-34, 2022-09-02, 293.5
15-34, 2022-09-03, 288.2
15-34, 2022-09-04, 287.6
15-34, 2022-09-05, 286.7
15-34, 2022-09-06, 280.2
15-34, 2022-09-07, 275.3
15-34, 2022-09-08, 276.2
15-34, 2022-09-09, 278.7
15-34, 2022-09-10, 279
15-34, 2022-09-11, 278.3
15-34, 2022-09-12, 278.6
15-34, 2022-09-13, 282.5
15-34, 2022-09-14, 287
15-34, 2022-09-15, 290.5
15-34, 2022-09-16, 296.9
15-34, 2022-09-17, 302.1
15-34, 2022-09-18, 302.3
15-34, 2022-09-19, 302.2
15-34, 2022-09-20, 309.6
15-34, 2022-09-21, 317
15-34, 2022-09-22, 326.9
15-34, 2022-09-23, 334.4
15-34, 2022-09-24, 346.7
15-34, 2022-09-25, 353.6
15-34, 2022-09-26, 357.1
15-34, 2022-09-27, 385.5
15-34, 2022-09-28, 431.6
15-34, 2022-09-29, 478.7
15-34, 2022-09-30, 515.1
15-34, 2022-10-01, 545.2
15-34, 2022-10-02, 553.9
15-34, 2022-10-03, 557.9
15-34, 2022-10-04, 476.6
15-34, 2022-10-05, 505.9
15-34, 2022-10-06, 570.1
15-34, 2022-10-07, 645.8
15-34, 2022-10-08, 697.9
15-34, 2022-10-09, 704.5
15-34, 2022-10-10, 712.4
15-34, 2022-10-11, 867.2
15-34, 2022-10-12, 884.1
15-34, 2022-10-13, 849.4
15-34, 2022-10-14, 799.7
15-34, 2022-10-15, 762.4
15-34, 2022-10-16, 754.2
15-34, 2022-10-17, 747.9
15-34, 2022-10-18, 716.4
15-34, 2022-10-19, 692.8
15-34, 2022-10-20, 670
15-34, 2022-10-21, 644.6
15-34, 2022-10-22, 619.2
15-34, 2022-10-23, 614.1
15-34, 2022-10-24, 611.4
15-34, 2022-10-25, 576.5
15-34, 2022-10-26, 539.1
15-34, 2022-10-27, 499
15-34, 2022-10-28, 466.8
15-34, 2022-10-29, 441.9
15-34, 2022-10-30, 434.8
15-34, 2022-10-31, 431.5
15-34, 2022-11-01, 373.6
15-34, 2022-11-02, 312.3
15-34, 2022-11-03, 305
15-34, 2022-11-04, 298.2
15-34, 2022-11-05, 291.8
15-34, 2022-11-06, 291.2
15-34, 2022-11-07, 288.4
15-34, 2022-11-08, 305.9
15-34, 2022-11-09, 319.8
15-34, 2022-11-10, 293.9
15-34, 2022-11-11, 273.3
15-34, 2022-11-12, 259.6
15-34, 2022-11-13, 255.6
15-34, 2022-11-14, 254.7
15-34, 2022-11-15, 237.6
15-34, 2022-11-16, 227.7
15-34, 2022-11-17, 218
15-34, 2022-11-18, 213.3
15-34, 2022-11-19, 212.3
15-34, 2022-11-20, 212.5
15-34, 2022-11-21, 211.6
15-34, 2022-11-22, 208.4
15-34, 2022-11-23, 207.8
15-34, 2022-11-24, 210
15-34, 2022-11-25, 210.9
15-34, 2022-11-26, 211.1
15-34, 2022-11-27, 211.7
15-34, 2022-11-28, 211.9
15-34, 2022-11-29, 215.6
15-34, 2022-11-30, 221.9
15-34, 2022-12-01, 226.6
15-34, 2022-12-02, 229
15-34, 2022-12-03, 230.7
15-34, 2022-12-04, 230.9
15-34, 2022-12-05, 231.1
15-34, 2022-12-06, 230.2
15-34, 2022-12-07, 234.4
15-34, 2022-12-08, 237.5
15-34, 2022-12-09, 242.4
15-34, 2022-12-10, 245.6
15-34, 2022-12-11, 247.6
15-34, 2022-12-12, 248.1
15-34, 2022-12-13, 256.4
15-34, 2022-12-14, 259.9
15-34, 2022-12-15, 270.5
15-34, 2022-12-16, 276.8
15-34, 2022-12-17, 279
15-34, 2022-12-18, 278.7
15-34, 2022-12-19, 279
15-34, 2022-12-20, 281.2
15-34, 2022-12-21, 282.5
15-34, 2022-12-22, 277.9
15-34, 2022-12-23, 277.1
15-34, 2022-12-24, 279
15-34, 2022-12-25, 278.9
15-34, 2022-12-26, 278.4
15-34, 2022-12-27, 226.1
15-34, 2022-12-28, 217.6
15-34, 2022-12-29, 208.7
15-34, 2022-12-30, 195.4
15-34, 2022-12-31, 181
15-34, 2023-01-01, 177.3
15-34, 2023-01-02, 175.1
15-34, 2023-01-03, 211.3
15-34, 2023-01-04, 198.3
15-34, 2023-01-05, 183
15-34, 2023-01-06, 173.5
15-34, 2023-01-07, 161.3
15-34, 2023-01-08, 159
15-34, 2023-01-09, 158.2
15-34, 2023-01-10, 147
15-34, 2023-01-11, 134.1
15-34, 2023-01-12, 124.9
15-34, 2023-01-13, 114.8
15-34, 2023-01-14, 111.6
15-34, 2023-01-15, 110.6
15-34, 2023-01-16, 110.2
15-34, 2023-01-17, 98.6
15-34, 2023-01-18, 84.2
