Altersgruppe, Meldedatum, value, difference, trend
15-34, 2021-07-04, 10, 0.1915, 0.0005
15-34, 2021-07-05, 10.1, 0.4097, 0.001
15-34, 2021-07-06, 10.2, 0.4522, 0.0011
15-34, 2021-07-07, 11, 1.2822, 0.0032
15-34, 2021-07-08, 11.7, 1.91, 0.0047
15-34, 2021-07-09, 12.6, 2.6974, 0.0066
15-34, 2021-07-10, 13.7, 3.804, 0.0094
15-34, 2021-07-11, 14.7, 4.3839, 0.0108
15-34, 2021-07-12, 15.1, 4.6659, 0.0115
15-34, 2021-07-13, 16.1, 5.4799, 0.0135
15-34, 2021-07-14, 18.4, 6.4908, 0.016
15-34, 2021-07-15, 20.5, 8.172, 0.0201
15-34, 2021-07-16, 22.5, 8.8264, 0.0217
15-34, 2021-07-17, 24.7, 9.9171, 0.0244
15-34, 2021-07-18, 26.1, 10.5555, 0.026
15-34, 2021-07-19, 26.6, 10.7205, 0.0264
15-34, 2021-07-20, 28.6, 11.6143, 0.0286
15-34, 2021-07-21, 30.2, 11.0982, 0.0273
15-34, 2021-07-22, 32.2, 10.6779, 0.0263
15-34, 2021-07-23, 33.9, 11.0769, 0.0273
15-34, 2021-07-24, 34.8, 9.6191, 0.0237
15-34, 2021-07-25, 35.7, 8.4008, 0.0207
15-34, 2021-07-26, 35.9, 8.9488, 0.0221
15-34, 2021-07-27, 36.1, 7.2676, 0.0179
15-34, 2021-07-28, 37.6, 6.7994, 0.0168
15-34, 2021-07-29, 38.2, 6.3738, 0.0157
15-34, 2021-07-30, 38.9, 5.0916, 0.0125
15-34, 2021-07-31, 39.7, 4.8096, 0.0119
15-34, 2021-08-01, 40.2, 5.2618, 0.013
15-34, 2021-08-02, 40.7, 4.7351, 0.0117
15-34, 2021-08-03, 41.7, 4.783, 0.0118
15-34, 2021-08-04, 43.1, 5.0862, 0.0125
15-34, 2021-08-05, 44.9, 5.5704, 0.0137
15-34, 2021-08-06, 47.1, 6.9271, 0.0171
15-34, 2021-08-07, 48.9, 7.5389, 0.0186
15-34, 2021-08-08, 50.7, 9.5021, 0.0234
15-34, 2021-08-09, 51.3, 9.6404, 0.0238
15-34, 2021-08-10, 52.8, 10.1299, 0.025
15-34, 2021-08-11, 56.5, 11.4972, 0.0283
15-34, 2021-08-12, 60.9, 14.0669, 0.0347
15-34, 2021-08-13, 65.2, 16.4664, 0.0406
15-34, 2021-08-14, 71.3, 20.8929, 0.0515
15-34, 2021-08-15, 75.5, 22.8774, 0.0564
15-34, 2021-08-16, 77.6, 24.5054, 0.0604
15-34, 2021-08-17, 81.4, 26.4367, 0.0651
15-34, 2021-08-18, 88.8, 30.0758, 0.0741
15-34, 2021-08-19, 95.5, 31.7996, 0.0784
15-34, 2021-08-20, 101.7, 35.045, 0.0864
15-34, 2021-08-21, 105.5, 32.0177, 0.0789
15-34, 2021-08-22, 109.2, 31.4963, 0.0776
15-34, 2021-08-23, 110.7, 31.8954, 0.0786
15-34, 2021-08-24, 114.4, 31.374, 0.0773
15-34, 2021-08-25, 121.5, 29.714, 0.0732
15-34, 2021-08-26, 128, 29.9322, 0.0738
15-34, 2021-08-27, 132.9, 28.7298, 0.0708
15-34, 2021-08-28, 135.7, 29.2884, 0.0722
15-34, 2021-08-29, 138.2, 27.671, 0.0682
15-34, 2021-08-30, 139.4, 27.5433, 0.0679
15-34, 2021-08-31, 139.1, 22.9944, 0.0567
15-34, 2021-09-01, 140.1, 17.8869, 0.0441
15-34, 2021-09-02, 142.1, 11.0876, 0.0273
15-34, 2021-09-03, 142.8, 8.6509, 0.0213
15-34, 2021-09-04, 144.7, 5.4799, 0.0135
15-34, 2021-09-05, 145.8, 5.7832, 0.0143
15-34, 2021-09-06, 146.4, 4.9639, 0.0122
15-34, 2021-09-07, 145.4, 6.1822, 0.0152
15-34, 2021-09-08, 145.1, 3.9956, 0.0098
15-34, 2021-09-09, 142.8, 4.1658, 0.0103
15-34, 2021-09-10, 141, -0.1277, -0.0006
15-34, 2021-09-11, 138.8, -2.3995, -0.0104
15-34, 2021-09-12, 136.9, -10.0873, -0.0436
15-34, 2021-09-13, 135, -9.3159, -0.0403
15-34, 2021-09-14, 134.2, -9.6404, -0.0417
15-34, 2021-09-15, 129.7, -12.6677, -0.0548
15-34, 2021-09-16, 125, -15.8865, -0.0687
15-34, 2021-09-17, 119.9, -19.4937, -0.0844
15-34, 2021-09-18, 114.9, -21.659, -0.0937
15-34, 2021-09-19, 111, -20.3556, -0.0881
15-34, 2021-09-20, 109.7, -22.6859, -0.0982
15-34, 2021-09-21, 106.7, -24.7821, -0.1072
15-34, 2021-09-22, 102, -24.8991, -0.1077
15-34, 2021-09-23, 98.7, -24.6597, -0.1067
15-34, 2021-09-24, 95.7, -22.4943, -0.0973
15-34, 2021-09-25, 94.4, -20.9514, -0.0907
15-34, 2021-09-26, 93.4, -16.0408, -0.0694
15-34, 2021-09-27, 93, -16.1365, -0.0698
15-34, 2021-09-28, 93.3, -14.4287, -0.0624
15-34, 2021-09-29, 94.8, -7.7783, -0.0337
15-34, 2021-09-30, 94.5, -3.7828, -0.0164
15-34, 2021-10-01, 95.2, -0.5427, -0.0023
15-34, 2021-10-02, 94.8, 1.8834, 0.0046
15-34, 2021-10-03, 94.1, -0.2501, -0.0011
15-34, 2021-10-04, 94.1, 0.3618, 0.0009
15-34, 2021-10-05, 93.5, 1.0375, 0.0026
15-34, 2021-10-06, 92.2, -2.0536, -0.0089
15-34, 2021-10-07, 91.9, -2.3037, -0.01
15-34, 2021-10-08, 92.7, -2.6176, -0.0113
15-34, 2021-10-09, 94.1, -0.9364, -0.0041
15-34, 2021-10-10, 95, 1.5589, 0.0038
15-34, 2021-10-11, 94.8, 1.2184, 0.003
15-34, 2021-10-12, 95.9, 1.7131, 0.0042
15-34, 2021-10-13, 96.6, 4.1818, 0.0103
15-34, 2021-10-14, 97.9, 5.3256, 0.0131
15-34, 2021-10-15, 100.1, 6.3525, 0.0157
15-34, 2021-10-16, 103.4, 7.9539, 0.0196
15-34, 2021-10-17, 106.1, 9.2254, 0.0227
15-34, 2021-10-18, 107.2, 10.8481, 0.0267
15-34, 2021-10-19, 109.3, 12.955, 0.0319
15-34, 2021-10-20, 118.9, 18.9829, 0.0468
15-34, 2021-10-21, 128.8, 24.2713, 0.0598
15-34, 2021-10-22, 137.9, 34.4491, 0.0849
15-34, 2021-10-23, 146.6, 37.7105, 0.0929
15-34, 2021-10-24, 153.8, 42.3072, 0.1042
15-34, 2021-10-25, 156.9, 45.6271, 0.1124
15-34, 2021-10-26, 162.9, 49.2822, 0.1214
15-34, 2021-10-27, 173.8, 49.0108, 0.1208
15-34, 2021-10-28, 185, 54.1875, 0.1335
15-34, 2021-10-29, 194.8, 51.9104, 0.1279
15-34, 2021-10-30, 201.7, 51.8413, 0.1277
15-34, 2021-10-31, 206.5, 48.383, 0.1192
15-34, 2021-11-01, 209.4, 48.9364, 0.1206
15-34, 2021-11-02, 208.3, 43.1372, 0.1063
15-34, 2021-11-03, 201.6, 25.2449, 0.0622
15-34, 2021-11-04, 212.3, 20.7812, 0.0512
15-34, 2021-11-05, 228.2, 25.9206, 0.0639
15-34, 2021-11-06, 246.2, 37.8914, 0.0934
15-34, 2021-11-07, 256.6, 42.9297, 0.1058
15-34, 2021-11-08, 263.5, 49.8781, 0.1229
15-34, 2021-11-09, 283, 68.297, 0.1683
15-34, 2021-11-10, 315.3, 103.4857, 0.255
15-34, 2021-11-11, 335.5, 115.3181, 0.2842
15-34, 2021-11-12, 352.2, 115.2595, 0.284
15-34, 2021-11-13, 366, 109.5296, 0.2699
15-34, 2021-11-14, 378.3, 111.8865, 0.2757
15-34, 2021-11-15, 388, 114.7328, 0.2827
15-34, 2021-11-16, 399.3, 106.066, 0.2614
15-34, 2021-11-17, 418.2, 90.0678, 0.2219
15-34, 2021-11-18, 433, 88.1418, 0.2172
15-34, 2021-11-19, 446.4, 76.7031, 0.189
15-34, 2021-11-20, 466.1, 85.0082, 0.2095
15-34, 2021-11-21, 474.8, 82.1299, 0.2024
15-34, 2021-11-22, 482, 80.3795, 0.1981
15-34, 2021-11-23, 496.5, 86.8862, 0.2141
15-34, 2021-11-24, 507.4, 81.3957, 0.2006
15-34, 2021-11-25, 520.4, 77.1554, 0.1901
15-34, 2021-11-26, 534, 91.3819, 0.2252
15-34, 2021-11-27, 535.7, 77.863, 0.1919
15-34, 2021-11-28, 539.3, 71.8244, 0.177
15-34, 2021-11-29, 539.1, 62.6894, 0.1545
15-34, 2021-11-30, 536.7, 47.9042, 0.118
15-34, 2021-12-01, 538.1, 39.2321, 0.0967
15-34, 2021-12-02, 535.9, 22.1751, 0.0546
15-34, 2021-12-03, 529.8, 5.4161, 0.0133
15-34, 2021-12-04, 527.3, -2.4793, -0.0107
15-34, 2021-12-05, 522.7, -9.8798, -0.0428
15-34, 2021-12-06, 519, -12.1729, -0.0527
15-34, 2021-12-07, 516.2, -22.6752, -0.0981
15-34, 2021-12-08, 509.8, -22.622, -0.0979
15-34, 2021-12-09, 503, -23.4094, -0.1013
15-34, 2021-12-10, 488.2, -35.4866, -0.1536
15-34, 2021-12-11, 471.8, -47.867, -0.2071
15-34, 2021-12-12, 461.9, -55.7464, -0.2412
15-34, 2021-12-13, 452.1, -60.1037, -0.2601
15-34, 2021-12-14, 438, -64.3919, -0.2786
15-34, 2021-12-15, 427.4, -80.039, -0.3463
15-34, 2021-12-16, 408.4, -89.2325, -0.3861
15-34, 2021-12-17, 397.4, -85.8541, -0.3715
15-34, 2021-12-18, 386.9, -80.8158, -0.3497
15-34, 2021-12-19, 380.7, -74.3462, -0.3217
15-34, 2021-12-20, 377.4, -70.2868, -0.3041
15-34, 2021-12-21, 374.9, -63.6524, -0.2754
15-34, 2021-12-22, 362.1, -56.9647, -0.2465
15-34, 2021-12-23, 351.4, -48.4895, -0.2098
15-34, 2021-12-24, 340.9, -51.9636, -0.2248
15-34, 2021-12-25, 318.7, -66.3604, -0.2871
15-34, 2021-12-26, 296.7, -83.6462, -0.3619
15-34, 2021-12-27, 297.6, -78.9324, -0.3415
15-34, 2021-12-28, 300.8, -74.5005, -0.3224
15-34, 2021-12-29, 307.8, -57.6298, -0.2494
15-34, 2021-12-30, 323, -37.8541, -0.1638
15-34, 2021-12-31, 347.8, -3.0485, -0.0132
15-34, 2022-01-01, 370, 34.63, 0.0853
15-34, 2022-01-02, 380.5, 64.1951, 0.1582
15-34, 2022-01-03, 392.3, 76.1551, 0.1877
15-34, 2022-01-04, 424.5, 101.0596, 0.249
15-34, 2022-01-05, 486.7, 148.4105, 0.3657
15-34, 2022-01-06, 557.3, 201.1509, 0.4956
15-34, 2022-01-07, 610.4, 228.0664, 0.562
15-34, 2022-01-08, 680.5, 285.1269, 0.7026
15-34, 2022-01-09, 731.7, 330.5199, 0.8144
15-34, 2022-01-10, 754.5, 337.6439, 0.832
15-34, 2022-01-11, 795.2, 343.4217, 0.8462
15-34, 2022-01-12, 831.9, 324.907, 0.8006
15-34, 2022-01-13, 862.9, 273.8372, 0.6748
15-34, 2022-01-14, 898.8, 275.9866, 0.68
15-34, 2022-01-15, 930, 229.6998, 0.566
15-34, 2022-01-16, 959.9, 200.9647, 0.4952
15-34, 2022-01-17, 975.9, 187.9884, 0.4632
15-34, 2022-01-18, 1013.7, 186.9935, 0.4608
15-34, 2022-01-19, 1058.6, 182.9713, 0.4509
15-34, 2022-01-20, 1120.7, 218.841, 0.5392
15-34, 2022-01-21, 1199.4, 237.4781, 0.5852
15-34, 2022-01-22, 1285.7, 283.3074, 0.6981
15-34, 2022-01-23, 1337.3, 295.4803, 0.7281
15-34, 2022-01-24, 1372.8, 320.4326, 0.7896
15-34, 2022-01-25, 1452.2, 358.4783, 0.8833
15-34, 2022-01-26, 1537, 378.0358, 0.9315
15-34, 2022-01-27, 1610.4, 412.5913, 1.0166
15-34, 2022-01-28, 1685.6, 401.7804, 0.99
15-34, 2022-01-29, 1744, 393.0763, 0.9686
15-34, 2022-01-30, 1781.2, 389.3947, 0.9595
15-34, 2022-01-31, 1795.6, 371.8376, 0.9162
15-34, 2022-02-01, 1816.6, 338.3568, 0.8337
15-34, 2022-02-02, 1872.4, 319.9059, 0.7883
15-34, 2022-02-03, 1937.6, 299.0981, 0.737
15-34, 2022-02-04, 1994.5, 320.6188, 0.79
15-34, 2022-02-05, 2027.6, 306.1741, 0.7544
15-34, 2022-02-06, 2039.4, 291.1123, 0.7173
15-34, 2022-02-07, 2052.3, 302.0509, 0.7443
15-34, 2022-02-08, 2083, 293.0808, 0.7222
15-34, 2022-02-09, 2109.6, 277.3433, 0.6834
15-34, 2022-02-10, 2119.9, 225.1296, 0.5547
15-34, 2022-02-11, 2111.4, 152.5178, 0.3758
15-34, 2022-02-12, 2108.2, 109.0667, 0.2687
15-34, 2022-02-13, 2091.8, 83.444, 0.2056
15-34, 2022-02-14, 2079.3, 44.18, 0.1089
15-34, 2022-02-15, 2047.7, -6.4802, -0.028
15-34, 2022-02-16, 2013.8, -61.9605, -0.2681
15-34, 2022-02-17, 1990.3, -96.0159, -0.4155
15-34, 2022-02-18, 1973.4, -118.4464, -0.5125
15-34, 2022-02-19, 1936.7, -142.207, -0.6153
15-34, 2022-02-20, 1936.4, -132.8113, -0.5747
15-34, 2022-02-21, 1923.2, -121.9046, -0.5275
15-34, 2022-02-22, 1894.8, -142.7284, -0.6176
15-34, 2022-02-23, 1880, -133.354, -0.577
15-34, 2022-02-24, 1846.2, -130.8481, -0.5662
15-34, 2022-02-25, 1808, -132.375, -0.5728
15-34, 2022-02-26, 1793, -123.6444, -0.535
15-34, 2022-02-27, 1774.8, -141.3291, -0.6115
15-34, 2022-02-28, 1758.8, -149.299, -0.646
15-34, 2022-03-01, 1743.3, -131.444, -0.5688
15-34, 2022-03-02, 1715.9, -139.5096, -0.6037
15-34, 2022-03-03, 1738.4, -101.0862, -0.4374
15-34, 2022-03-04, 1814.8, -27.4582, -0.1188
15-34, 2022-03-05, 1883.6, 56.6562, 0.1396
15-34, 2022-03-06, 1928.3, 113.0835, 0.2786
15-34, 2022-03-07, 1989.8, 175.6825, 0.4329
15-34, 2022-03-08, 2072, 280.4929, 0.6912
15-34, 2022-03-09, 2177.8, 378.2433, 0.932
15-34, 2022-03-10, 2282.2, 453.8823, 1.1184
15-34, 2022-03-11, 2357.1, 463.3898, 1.1418
15-34, 2022-03-12, 2443.9, 477.5259, 1.1767
15-34, 2022-03-13, 2500.5, 489.071, 1.2051
15-34, 2022-03-14, 2507.4, 447.2373, 1.102
15-34, 2022-03-15, 2573.6, 435.5272, 1.0732
15-34, 2022-03-16, 2621.8, 407.4625, 1.004
15-34, 2022-03-17, 2670.8, 341.5809, 0.8417
15-34, 2022-03-18, 2706.1, 311.2657, 0.767
15-34, 2022-03-19, 2700, 232.6525, 0.5733
15-34, 2022-03-20, 2658.2, 131.3429, 0.3236
15-34, 2022-03-21, 2647, 113.9614, 0.2808
15-34, 2022-03-22, 2670.8, 61.5509, 0.1517
15-34, 2022-03-23, 2675, 16.0461, 0.0395
15-34, 2022-03-24, 2652.6, -20.0842, -0.0869
15-34, 2022-03-25, 2611.3, -85.1359, -0.3684
15-34, 2022-03-26, 2576.8, -111.9609, -0.4845
15-34, 2022-03-27, 2558.5, -113.0144, -0.489
15-34, 2022-03-28, 2521.9, -146.4899, -0.6339
15-34, 2022-03-29, 2463.7, -158.4978, -0.6858
15-34, 2022-03-30, 2408.6, -194.7878, -0.8429
15-34, 2022-03-31, 2326.9, -250.3746, -1.0834
15-34, 2022-04-01, 2241.4, -278.6946, -1.2059
15-34, 2022-04-02, 2135.5, -339.0325, -1.467
15-34, 2022-04-03, 2063.9, -381.3237, -1.65
15-34, 2022-04-04, 2028, -390.3683, -1.6891
15-34, 2022-04-05, 1945.7, -425.3069, -1.8403
15-34, 2022-04-06, 1850.5, -458.5004, -1.984
15-34, 2022-04-07, 1744.7, -489.353, -2.1175
15-34, 2022-04-08, 1641, -530.1652, -2.2941
15-34, 2022-04-09, 1579, -502.2548, -2.1733
15-34, 2022-04-10, 1553, -462.9269, -2.0031
15-34, 2022-04-11, 1546.8, -443.3853, -1.9186
15-34, 2022-04-12, 1528.4, -390.1608, -1.6882
15-34, 2022-04-13, 1492.6, -348.758, -1.5091
15-34, 2022-04-14, 1455, -290.3355, -1.2563
15-34, 2022-04-15, 1439.5, -203.6834, -0.8813
15-34, 2022-04-16, 1314.4, -315.6656, -1.3659
15-34, 2022-04-17, 1281.5, -308.6321, -1.3355
15-34, 2022-04-18, 1268.2, -317.533, -1.374
15-34, 2022-04-19, 1105.6, -515.0874, -2.2288
15-34, 2022-04-20, 1083.1, -423.8172, -1.8339
15-34, 2022-04-21, 1109.6, -353.8177, -1.531
15-34, 2022-04-22, 1117.4, -334.0367, -1.4454
15-34, 2022-04-23, 1220.7, -44.2758, -0.1916
15-34, 2022-04-24, 1228.3, -14.8703, -0.0643
15-34, 2022-04-25, 1218.7, -0.7182, -0.0031
15-34, 2022-04-26, 1358.7, 353.1047, 0.8701
15-34, 2022-04-27, 1323.7, 275.3375, 0.6784
15-34, 2022-04-28, 1232, 166.6539, 0.4106
15-34, 2022-04-29, 1129.2, 61.8115, 0.1523
15-34, 2022-04-30, 1048.1, -131.9973, -0.5712
15-34, 2022-05-01, 1008.7, -187.4351, -0.811
15-34, 2022-05-02, 987.2, -207.0245, -0.8958
15-34, 2022-05-03, 918.6, -402.4774, -1.7415
15-34, 2022-05-04, 852.1, -437.1499, -1.8916
15-34, 2022-05-05, 798.3, -413.2085, -1.788
15-34, 2022-05-06, 766.5, -347.0768, -1.5018
15-34, 2022-05-07, 746.3, -294.6397, -1.2749
15-34, 2022-05-08, 733.6, -261.0471, -1.1296
15-34, 2022-05-09, 729.7, -240.7926, -1.0419
15-34, 2022-05-10, 724.6, -187.068, -0.8095
15-34, 2022-05-11, 707.8, -137.4613, -0.5948
15-34, 2022-05-12, 686.5, -98.9634, -0.4282
15-34, 2022-05-13, 661.5, -93.5633, -0.4049
15-34, 2022-05-14, 645.2, -91.5628, -0.3962
15-34, 2022-05-15, 635.1, -82.3853, -0.3565
15-34, 2022-05-16, 628.7, -80.7679, -0.3495
15-34, 2022-05-17, 601.4, -109.3433, -0.4731
15-34, 2022-05-18, 562.3, -128.4965, -0.556
15-34, 2022-05-19, 527.6, -149.4267, -0.6466
15-34, 2022-05-20, 495.7, -155.4333, -0.6726
15-34, 2022-05-21, 470.3, -167.553, -0.725
15-34, 2022-05-22, 460.2, -161.6581, -0.6995
15-34, 2022-05-23, 456.4, -157.7317, -0.6825
15-34, 2022-05-24, 429.7, -162.1316, -0.7016
15-34, 2022-05-25, 400.7, -154.4331, -0.6682
15-34, 2022-05-26, 374.2, -146.8091, -0.6353
15-34, 2022-05-27, 315.9, -188.3023, -0.8148
15-34, 2022-05-28, 305.5, -163.5681, -0.7078
15-34, 2022-05-29, 301.2, -155.0396, -0.6709
15-34, 2022-05-30, 300.8, -151.3048, -0.6547
15-34, 2022-05-31, 304.6, -127.8687, -0.5533
15-34, 2022-06-01, 320, -85.1784, -0.3686
15-34, 2022-06-02, 343.5, -35.4015, -0.1532
15-34, 2022-06-03, 409.1, 98.5803, 0.2429
15-34, 2022-06-04, 425.1, 115.6852, 0.2851
15-34, 2022-06-05, 429.2, 115.0787, 0.2836
15-34, 2022-06-06, 430.3, 119.1593, 0.2936
15-34, 2022-06-07, 367.9, 25.3088, 0.0624
15-34, 2022-06-08, 396.8, 62.9714, 0.1552
15-34, 2022-06-09, 455.7, 83.5025, 0.2058
15-34, 2022-06-10, 508.7, 79.4378, 0.1957
15-34, 2022-06-11, 564.9, 115.1265, 0.2837
15-34, 2022-06-12, 580.1, 111.1203, 0.2738
15-34, 2022-06-13, 590.1, 115.2542, 0.284
15-34, 2022-06-14, 731.6, 370.6352, 0.9133
15-34, 2022-06-15, 773.9, 359.0795, 0.8848
15-34, 2022-06-16, 778.8, 325.5827, 0.8023
15-34, 2022-06-17, 712.1, 183.2533, 0.4515
15-34, 2022-06-18, 720.8, 144.8459, 0.3569
15-34, 2022-06-19, 720.9, 130.0767, 0.3205
15-34, 2022-06-20, 720.5, 121.9738, 0.3006
15-34, 2022-06-21, 733, -15.3757, -0.0665
15-34, 2022-06-22, 771.3, -28.0754, -0.1215
15-34, 2022-06-23, 820.9, 11.6196, 0.0286
15-34, 2022-06-24, 933.3, 216.9203, 0.5345
15-34, 2022-06-25, 946.6, 221.5384, 0.5459
15-34, 2022-06-26, 953.7, 221.7938, 0.5465
15-34, 2022-06-27, 955.9, 212.5364, 0.5237
15-34, 2022-06-28, 971.6, 229.8328, 0.5663
15-34, 2022-06-29, 985.2, 209.3389, 0.5158
15-34, 2022-06-30, 991, 167.8563, 0.4136
15-34, 2022-07-01, 994.2, 51.8679, 0.1278
15-34, 2022-07-02, 997.4, 42.3604, 0.1044
15-34, 2022-07-03, 990.4, 35.7207, 0.088
15-34, 2022-07-04, 987.8, 35.9016, 0.0885
15-34, 2022-07-05, 983.8, 15.2906, 0.0377
15-34, 2022-07-06, 972.9, -9.9011, -0.0428
15-34, 2022-07-07, 966.8, -18.8606, -0.0816
15-34, 2022-07-08, 964.1, -18.1317, -0.0785
15-34, 2022-07-09, 962.5, -28.8628, -0.1249
15-34, 2022-07-10, 960.7, -21.5739, -0.0934
15-34, 2022-07-11, 961.4, -17.5305, -0.0759
15-34, 2022-07-12, 976.5, -4.2509, -0.0184
15-34, 2022-07-13, 986.8, 0.4522, 0.0011
15-34, 2022-07-14, 999.7, 30.4163, 0.0749
15-34, 2022-07-15, 1002.7, 15.4236, 0.038
15-34, 2022-07-16, 1017.4, 55.4378, 0.1366
15-34, 2022-07-17, 1019.3, 56.305, 0.1387
15-34, 2022-07-18, 1017.1, 49.8727, 0.1229
15-34, 2022-07-19, 1017.1, 36.3644, 0.0896
15-34, 2022-07-20, 1007.8, 38.3968, 0.0946
15-34, 2022-07-21, 982.1, -4.6766, -0.0202
15-34, 2022-07-22, 957.7, -14.1893, -0.0614
15-34, 2022-07-23, 925, -81.1935, -0.3513
15-34, 2022-07-24, 920, -82.9173, -0.3588
15-34, 2022-07-25, 918, -80.9222, -0.3502
15-34, 2022-07-26, 893.1, -107.0077, -0.463
15-34, 2022-07-27, 857.6, -125.9055, -0.5448
15-34, 2022-07-28, 820.5, -143.9733, -0.623
15-34, 2022-07-29, 781.5, -153.1137, -0.6625
15-34, 2022-07-30, 743.2, -158.8703, -0.6874
15-34, 2022-07-31, 734.9, -154.3001, -0.6677
15-34, 2022-08-01, 729.7, -150.8525, -0.6527
15-34, 2022-08-02, 681.8, -185.4293, -0.8024
15-34, 2022-08-03, 636.4, -196.5595, -0.8505
15-34, 2022-08-04, 594.8, -203.3482, -0.8799
15-34, 2022-08-05, 561.8, -204.7262, -0.8859
15-34, 2022-08-06, 539.7, -192.9097, -0.8347
15-34, 2022-08-07, 535.4, -184.7749, -0.7995
15-34, 2022-08-08, 533.5, -181.3752, -0.7848
15-34, 2022-08-09, 503.9, -172.5222, -0.7465
15-34, 2022-08-10, 479.2, -148.6233, -0.6431
15-34, 2022-08-11, 460.3, -130.1671, -0.5632
15-34, 2022-08-12, 446.8, -112.8814, -0.4884
15-34, 2022-08-13, 440.5, -95.4626, -0.4131
15-34, 2022-08-14, 437, -91.5043, -0.3959
15-34, 2022-08-15, 435.6, -89.6049, -0.3877
15-34, 2022-08-16, 419.5, -81.8905, -0.3543
15-34, 2022-08-17, 411.3, -66.6371, -0.2883
15-34, 2022-08-18, 402.7, -51.2933, -0.2219
15-34, 2022-08-19, 394, -45.9197, -0.1987
15-34, 2022-08-20, 378.9, -56.5657, -0.2448
15-34, 2022-08-21, 375.8, -52.9798, -0.2292
15-34, 2022-08-22, 373.9, -51.5912, -0.2232
15-34, 2022-08-23, 368.1, -41.7114, -0.1805
15-34, 2022-08-24, 352.9, -53.8204, -0.2329
15-34, 2022-08-25, 343, -56.8051, -0.2458
15-34, 2022-08-26, 332.8, -60.7847, -0.263
15-34, 2022-08-27, 328.8, -49.4418, -0.2139
15-34, 2022-08-28, 326.9, -46.5688, -0.2015
15-34, 2022-08-29, 326.5, -44.7439, -0.1936
15-34, 2022-08-30, 320.3, -46.1858, -0.1998
15-34, 2022-08-31, 314.7, -34.5396, -0.1495
15-34, 2022-09-01, 301.9, -40.5675, -0.1755
15-34, 2022-09-02, 293.6, -35.8643, -0.1552
15-34, 2022-09-03, 288.3, -37.4764, -0.1622
15-34, 2022-09-04, 287.7, -35.5132, -0.1537
15-34, 2022-09-05, 286.8, -35.1993, -0.1523
15-34, 2022-09-06, 280.3, -37.3487, -0.1616
15-34, 2022-09-07, 275.3, -37.8382, -0.1637
15-34, 2022-09-08, 276.3, -23.851, -0.1032
15-34, 2022-09-09, 278.7, -14.4713, -0.0626
15-34, 2022-09-10, 279, -10.5396, -0.0456
15-34, 2022-09-11, 278.4, -10.1246, -0.0438
15-34, 2022-09-12, 278.6, -9.2627, -0.0401
15-34, 2022-09-13, 282.5, 2.724, 0.0067
15-34, 2022-09-14, 287, 11.0397, 0.0272
15-34, 2022-09-15, 290.5, 15.1523, 0.0373
15-34, 2022-09-16, 297, 14.7267, 0.0363
15-34, 2022-09-17, 302.2, 22.8827, 0.0564
15-34, 2022-09-18, 302.4, 23.5265, 0.058
15-34, 2022-09-19, 302.2, 23.2126, 0.0572
15-34, 2022-09-20, 309.6, 22.8668, 0.0563
15-34, 2022-09-21, 317, 23.3988, 0.0577
15-34, 2022-09-22, 326.9, 29.2724, 0.0721
15-34, 2022-09-23, 334.4, 34.4172, 0.0848
15-34, 2022-09-24, 346.8, 38.3436, 0.0945
15-34, 2022-09-25, 353.7, 38.2159, 0.0942
15-34, 2022-09-26, 357.2, 38.4713, 0.0948
15-34, 2022-09-27, 385.5, 63.812, 0.1572
15-34, 2022-09-28, 431.7, 98.2239, 0.242
15-34, 2022-09-29, 478.9, 114.1316, 0.2812
15-34, 2022-09-30, 515.2, 162.0518, 0.3993
15-34, 2022-10-01, 545.4, 182.0775, 0.4486
15-34, 2022-10-02, 554, 175.2303, 0.4318
15-34, 2022-10-03, 558.1, 171.6231, 0.4229
15-34, 2022-10-04, 476.9, 34.098, 0.084
15-34, 2022-10-05, 506.2, 33.1882, 0.0818
15-34, 2022-10-06, 570.3, 43.1266, 0.1063
15-34, 2022-10-07, 645.9, 98.7399, 0.2433
15-34, 2022-10-08, 698.1, 128.422, 0.3164
15-34, 2022-10-09, 704.6, 120.1276, 0.296
15-34, 2022-10-10, 712.5, 116.7333, 0.2876
15-34, 2022-10-11, 867.2, 405.8345, 1
15-34, 2022-10-12, 884, 378.2592, 0.9321
15-34, 2022-10-13, 849.3, 327.615, 0.8073
15-34, 2022-10-14, 799.7, 176.3795, 0.4346
15-34, 2022-10-15, 762.3, 78.4589, 0.1933
15-34, 2022-10-16, 754, 72.1436, 0.1778
15-34, 2022-10-17, 747.7, 64.0514, 0.1578
15-34, 2022-10-18, 716.3, -131.6781, -0.5698
15-34, 2022-10-19, 692.8, -164.5151, -0.7119
15-34, 2022-10-20, 670, -164.829, -0.7132
15-34, 2022-10-21, 644.6, -144.2979, -0.6244
15-34, 2022-10-22, 619.2, -127.608, -0.5522
15-34, 2022-10-23, 614.1, -119.4307, -0.5168
15-34, 2022-10-24, 611.3, -113.1101, -0.4894
15-34, 2022-10-25, 576.5, -119.037, -0.5151
15-34, 2022-10-26, 539.2, -131.1248, -0.5674
15-34, 2022-10-27, 498.9, -150.2354, -0.6501
15-34, 2022-10-28, 466.8, -161.7539, -0.6999
15-34, 2022-10-29, 441.9, -165.7388, -0.7172
15-34, 2022-10-30, 434.8, -161.0303, -0.6968
15-34, 2022-10-31, 431.4, -158.3382, -0.6851
